time|mgrs_grid_id|gnodeb_id|cell_id|svid_tot_vid_download_dv|svid_tot_dl_vid_tcp_rtt|svid_tot_dl_vid_pkts_for_tcp_rtt|svid_tot_dl_tcp_pkts|svid_tot_dl_retrans_tcp_pkts|svid_tot_dl_vid_tcp_rtt_x_th|svid_tot_dl_vid_tcp_syn2synack_dly|svid_tot_dl_vid_tcp_est_syn2synack|svid_tot_dl_vid_tcp_synack2ack_dly|svid_tot_dl_vid_tcp_est_synack2ack|svid_tot_dl_vid_tcp_ack2data_dly|svid_tot_dl_vid_tcp_est_ack2data|total_mr_count|dl_ssb_rsrp_accumulated|dl_sinr_accumulated|ul_rsrp_accumulated|ul_sinr_accumulated|ul_ssb_rsrp_valid_count|ul_sinr_valid_count|dl_sinr_valid_count|dl_ssb_rsrp_valid_count|dl_ssb_rsrp_poor_count|dl_sinr_poor_count|dl_ssb_rsrp_and_sinr_valid_count|dl_ssb_rsrp_good_and_sinr_poor_count|dl_ssb_rsrp_poor_and_sinr_poor_count|ul_rsrp_poor_count|ul_sinr_poor_count|ul_rsrp_and_sinr_valid_count|ul_rsrp_good_and_sinr_poor_count|ul_rsrp_poor_and_sinr_poor_count|dl_cqi_cw0_accumulated|dl_cqi_cw0_count|dl_cqi_cw1_accumulated|dl_cqi_cw1_count|ul_mcs_accumulated|dl_mcs_accumulated|ul_mcs_tb_count|dl_mcs_tb_count|ul_rb_accumulated|dl_rb_accumulated|ul_rb_schd_count|dl_rb_schd_count|dl_rank1_count|dl_rank2_count|dl_rank3_count|dl_rank4_count
20260201|49QGF-87-99-50|7340076|11|4300800|295880|5690|51210|236|854|1653.14|8|1779.27|39|652.15|66|1452|-13286|834.9|-15681.6|556.6|121|121|121|121|60|8|121|10|24|72|8|121|10|30|1694|121|1022|73|25775|66906|332|3184|115598|231196|16620|27700|20|25|1|1
20260201|49QGF-88-99-50|7340076|14|3521536|596850|12975|103800|1599|2595|1473.83|76|1844.71|51|184.4|40|1834|-15361|367.2|-18757.8|168.3|153|153|153|153|0|43|153|21|0|0|43|153|21|0|1989|153|1196|92|5478|35568|209|1126|93076|186151|22728|37880|9|12|2|1
20260201|49QGF-89-99-50|7340076|11|1113395.2|1033872|12308|135388|3412|4308|2101.71|57|445.48|8|3749.94|68|698|-6368|-92.8|-7377.6|-34.8|58|58|58|58|29|19|58|5|12|35|19|58|5|15|696|58|420|35|31416|22224|1119|1904|59653|119306|7294|12156|28|38|1|1
20260201|49QGF-90-99-50|7340076|23|3150745.6|340770|11359|90872|672|1136|1264.38|65|1102.13|51|6931.34|65|260|-2114|77|-2472.8|4.4|22|22|22|22|0|3|22|2|0|0|3|22|2|0|308|22|182|13|31656|77532|993|3473|73636|147271|15928|26546|25|5|0|5
20260201|49QGF-91-99-50|7340076|1|4300800|59178|1409|12681|169|240|1950.78|46|1889.81|25|2925.79|59|2314|-18605|443.9|-22909.1|733.4|193|193|193|193|0|41|193|17|0|0|41|193|17|0|2509|193|1508|116|3358|28000|851|1173|21245|42489|3739|6231|6|35|6|4
20260201|49QGF-92-99-50|7340077|20|3420160|13260|340|3060|33|58|1091.59|79|631.33|21|6421.22|36|151|-1293|28.6|-1492.4|41.6|13|13|13|13|0|3|13|1|0|0|3|13|1|0|169|13|104|8|15916|18125|720|598|15231|30462|6281|10468|19|10|3|5
20260201|49QGF-93-99-50|7340077|16|1670246.4|333948|6548|52384|157|1179|2259|48|1581.31|75|6478.92|55|2228|-21669|1506.6|-24961.2|1506.6|186|186|186|186|103|15|186|24|41|124|15|186|24|52|2604|186|1568|112|42325|21438|339|3158|1003|2006|794|1324|1|34|7|6
20260201|49QGF-94-99-50|7340077|9|1222246.4|537831|8537|68296|389|1707|1695.41|73|32.79|64|4447.25|80|1537|-15667|550.4|-17920|832|128|128|128|128|104|21|128|4|42|125|21|128|4|52|1792|128|1078|77|11328|76778|723|3002|31483|62965|14455|24092|18|24|3|2
20260201|49QGF-95-99-50|7340077|12|2558259.2|82467|1617|12936|39|323|805.84|46|1542.89|51|149.06|38|1489|-14161|806|-15983.6|1314.4|124|124|124|124|75|4|124|2|30|90|4|124|2|38|1860|124|1110|74|28548|79436|1310|3335|78497|156994|20611|34352|28|9|6|6
20260201|49QGF-96-99-50|7340077|6|4300800|366483|9397|75176|226|1316|1200.68|20|1016.59|67|1204.77|80|1306|-11750|1111.8|-14050.1|893.8|109|109|109|109|51|0|109|5|20|61|0|109|5|26|1635|109|975|65|10270|91616|551|3587|26870|53739|14759|24599|12|39|8|3
20260201|49QGF-97-99-50|7340077|8|3634688|201388|4577|41193|148|687|37.2|75|1812.83|51|7866.91|23|419|-3850|196|-4462.5|276.5|35|35|35|35|17|5|35|5|7|20|5|35|5|9|490|35|294|21|17400|47840|1151|698|18479|36957|5625|9375|29|3|0|4
20260201|49QGF-98-99-50|7340077|7|1698611.2|222544|3974|47688|143|636|884.46|37|1737.06|31|2763.09|40|776|-7247|630.5|-8391.5|507|65|65|65|65|30|0|65|5|12|36|0|65|5|15|975|65|585|39|27352|40908|1591|530|43862|87723|22102|36837|22|40|2|3
20260201|49QGF-99-99-50|7340077|22|4300800|241180|12059|120590|362|603|411.17|54|388.92|72|6537.41|31|1291|-9526|1512|-11059.2|1296|108|108|108|108|0|0|108|2|0|0|0|108|2|0|1620|108|975|65|12532|25928|1921|1883|31774|63548|11155|18591|28|28|1|1
20260201|49QGF-100-99-50|7340077|20|4300800|152646|4017|44187|133|442|1037.38|8|195.03|33|3623.11|59|82|-730|44.8|-891.1|9.8|7|7|7|7|0|1|7|1|0|0|1|7|1|0|98|7|56|4|21264|25064|383|3942|6187|12374|5684|9474|19|36|1|1
20260201|49QGF-101-99-50|7340077|1|1520742.4|621590|10190|112090|1244|2751|1913.56|68|1203.48|13|3226.05|20|1114|-11290|279|-13457.1|223.2|93|93|93|93|73|19|93|13|29|88|19|93|13|37|1209|93|728|56|38880|41106|1944|3625|16811|33622|20173|33622|0|30|5|1
20260201|49QGF-102-99-50|7340077|19|3106508.8|558076|9622|105842|1101|2021|1335.1|42|513.56|55|1914.37|50|972|-8610|202.5|-9809.1|396.9|81|81|81|81|39|18|81|12|16|47|18|81|12|20|1053|81|637|49|37030|15400|217|2431|12651|25301|5368|8947|5|26|0|0
20260201|49QGF-103-99-50|7340077|2|2846412.8|654555|11901|107109|611|2737|50.85|78|898.21|16|2582.95|27|395|-4125|165|-4728.9|330|33|33|33|33|30|3|33|1|12|36|3|33|1|15|462|33|280|20|35175|81405|1540|2053|26736|53471|22222|37036|1|15|0|1
20260201|49QGF-104-99-50|7340077|9|1934540.8|590100|9835|78680|401|2164|61.23|30|1406.5|53|647.98|16|1535|-14566|665.6|-17600|832|128|128|128|128|78|19|128|15|31|94|19|128|15|39|1792|128|1078|77|15576|91338|1782|3202|54461|108922|15488|25814|0|32|5|0
20260201|49QGF-105-99-50|7340071|22|2612019.2|113334|1453|17436|593|523|703.72|65|1122.39|36|3691.26|57|76|-569|-48|-654|-52.2|6|6|6|6|0|3|6|3|0|0|3|6|3|0|60|6|40|4|27683|32592|1969|691|74828|149655|9930|16550|28|34|4|5
20260201|49QGF-106-99-50|7340071|19|3961344|579257|6979|55832|2244|2233|30.91|20|1894.29|76|1356.8|1|224|-1839|-104.5|-2110.9|-140.6|19|19|19|19|0|11|19|2|0|0|11|19|2|0|190|19|110|11|34504|83454|301|1664|141070|282139|18924|31540|14|8|6|5
20260201|49QGF-107-99-50|7340071|17|2408038.4|18774|447|4470|75|72|1918.71|53|990.49|1|4667.34|51|1076|-7443|351|-8712|801|90|90|90|90|0|14|90|12|0|0|14|90|12|0|1260|90|756|54|27600|51870|1560|3574|39346|78692|9055|15091|4|9|2|0
20260201|49QGF-108-99-50|7340071|22|4300800|114589|3097|27873|315|403|263.85|6|1074.6|3|6944.4|47|1367|-10066|832.2|-11833.2|980.4|114|114|114|114|0|0|114|8|0|0|0|114|8|0|1710|114|1020|68|41808|35868|526|764|90298|180595|13556|22594|14|20|2|4
20260201|49QGF-109-99-50|7340071|7|3474432|435092|5306|42448|1460|2069|313.24|22|1673.06|32|7267.93|25|811|-5664|-394.4|-7214.8|-197.2|68|68|68|68|0|36|68|20|0|0|36|68|20|0|748|68|451|41|6251|58317|1690|3877|210195|420389|21743|36238|5|35|0|2
20260201|49QGF-110-99-50|7340071|10|2372505.6|623574|14847|178164|2067|1930|2070.44|5|1023.3|9|1030.99|54|333|-2416|173.6|-2917.6|336|28|28|28|28|0|2|28|2|0|0|2|28|2|0|392|28|238|17|5575|19035|142|1731|68566|137132|9202|15337|12|3|10|0
20260201|49QGF-111-99-50|7340071|5|2944307.2|942466|15974|127792|4013|4313|890.45|35|755.69|7|3321.59|56|923|-5721|-323.4|-7107.1|-338.8|77|77|77|77|0|35|77|35|0|0|35|77|35|0|847|77|506|46|5900|27874|1327|567|48172|96343|7032|11720|4|30|6|3
20260201|49QGF-112-99-50|7340071|9|3639296|569828|6062|60620|1970|2546|750.26|16|759.13|77|5890.84|72|1504|-11125|-1000|-13737.5|-1637.5|125|125|125|125|0|80|125|68|0|0|80|125|68|0|1250|125|750|75|15300|55160|1172|1661|59464|118927|10777|17961|22|8|9|5
20260201|49QGF-113-99-50|7340071|5|4300800|544644|10086|121032|1513|2017|2086.96|66|1538.79|38|1313.49|20|1300|-11016|1155.6|-13392|1188|108|108|108|108|0|0|108|7|0|0|0|108|7|0|1620|108|975|65|33254|29904|509|3242|113792|227583|13048|21746|6|15|7|0
20260201|49QGF-114-99-50|7340071|19|3411456|460999|5987|53883|873|1257|230.04|65|1899|75|7074.37|47|880|-7512|620.5|-8650.5|525.6|73|73|73|73|0|0|73|4|0|0|0|73|4|0|1095|73|660|44|45136|15512|745|471|75297|150594|12248|20413|17|20|2|5
20260201|49QGF-115-99-50|7340071|7|4300800|335205|8595|77355|650|945|596.76|15|1523.38|72|6546.53|23|852|-6475|575.1|-7575.7|312.4|71|71|71|71|0|1|71|1|0|0|1|71|1|0|1065|71|645|43|28340|20608|410|1197|42223|84445|5130|8550|3|37|9|3
20260201|49QGF-116-99-50|7340071|24|2956595.2|1111649|14437|158807|5257|4475|183.87|35|741.65|1|2953.94|0|1799|-12810|-240|-16035|-405|150|150|150|150|0|55|150|81|0|0|55|150|81|0|1800|150|1080|90|31815|64446|1693|3098|63882|127764|7432|12386|4|32|3|6
20260201|49QGF-117-99-50|7340082|20|2402918.4|53246|674|6740|218|202|1199.4|42|1634.17|63|7629.64|80|517|-4149|-344|-4876.2|-391.3|43|43|43|43|0|25|43|7|0|0|25|43|7|0|430|43|260|26|5890|72240|1383|868|7408|14816|1595|2658|6|1|3|0
20260201|49QGF-118-99-50|7340082|6|4300800|110760|5538|66456|199|277|347.68|27|1120.94|2|1266.3|25|155|-1225|92.3|-1407.9|113.1|13|13|13|13|0|0|13|1|0|0|0|13|1|0|195|13|120|8|28184|108332|245|3561|48507|97014|16890|28150|23|29|9|2
20260201|49QGF-119-99-50|7340082|21|4300800|466718|13727|164724|1598|1922|1962.65|50|1416.23|70|8158.65|26|1033|-7508|163.4|-8815|146.2|86|86|86|86|0|20|86|27|0|0|20|86|27|0|1118|86|676|52|41975|98050|1526|3448|71313|142625|22535|37558|11|18|6|2
20260201|49QGF-120-99-50|7340074|16|2707353.6|299662|5654|67848|1547|1640|980.96|36|560.63|71|2190.22|52|1925|-13536|-832|-17184|-1392|160|160|160|160|0|91|160|64|0|0|91|160|64|0|1600|160|960|96|35302|74487|105|2794|11283|22566|3767|6278|14|38|2|0
20260201|49QGF-121-99-50|7340074|24|4300800|406392|9676|77408|1386|1935|674.37|53|602.19|80|196.73|10|1875|-14102|-31.2|-16426.8|46.8|156|156|156|156|0|50|156|76|0|0|50|156|76|0|1872|156|1128|94|37004|93600|1627|3718|146592|293184|22313|37189|5|40|9|5
20260201|49QGF-122-99-50|7340074|6|3576729.6|124362|4606|55272|227|368|2086.37|57|92.81|51|6387.02|36|277|-2252|209.3|-2702.5|202.4|23|23|23|23|0|0|23|3|0|0|0|23|3|0|345|23|210|14|43862|28700|112|1552|47280|94559|11636|19394|5|18|0|4
20260201|49QGF-123-99-50|7340074|4|2864435.2|432939|11101|111010|2220|1887|999.26|63|1687.33|57|2352.76|33|859|-5839|-43.2|-7077.6|100.8|72|72|72|72|0|25|72|15|0|0|25|72|15|0|864|72|516|43|41954|80664|304|1801|7474|14948|4712|7854|13|40|1|2
20260201|49QGF-124-99-50|7340074|9|4300800|174800|8740|104880|315|437|1736.97|35|230.03|70|6552.74|61|1591|-12329|1143.8|-14270.9|1396.5|133|133|133|133|0|0|133|22|0|0|0|133|22|0|1995|133|1200|80|42432|35224|925|3780|14958|29915|2866|4777|0|33|4|0
20260201|49QGF-125-99-50|7340074|3|4300800|211380|8130|65040|364|650|492.94|71|1517.33|47|2724.89|15|308|-2460|119.6|-2987.4|93.6|26|26|26|26|0|3|26|0|0|0|3|26|0|0|364|26|224|16|12650|70200|1776|2127|76021|152042|15616|26027|15|16|7|3
20260201|49QGF-126-99-50|7340074|6|3326054.4|54340|2717|24453|73|136|2398.3|42|310.34|35|7987.71|21|1922|-14480|1152|-17200|1520|160|160|160|160|0|2|160|13|0|0|2|160|13|0|2400|160|1440|96|38142|18312|1534|1942|69700|139399|20207|33679|13|27|8|6
20260201|49QGF-127-99-50|7340074|6|3988889.6|32086|526|5260|141|147|229.84|67|383.39|50|5297.44|26|1503|-10575|-700|-13550|-700|125|125|125|125|0|63|125|71|0|0|63|125|71|0|1375|125|825|75|8020|20680|373|3056|54794|109588|12112|20187|2|25|9|3
20260201|49QGF-128-99-50|7340074|17|4300800|630950|12619|113571|2249|2524|1617.59|41|191.08|33|2978.68|26|444|-3101|-99.9|-3981.2|-33.3|37|37|37|37|0|12|37|15|0|0|12|37|15|0|444|37|264|22|28556|27528|1158|2097|28927|57854|7513|12521|22|12|9|5
20260201|49QGF-129-99-50|7340074|2|4300800|251625|4125|33000|1076|1238|1888.8|16|66.26|15|5121.37|63|162|-1319|-106.4|-1635.2|-95.2|14|14|14|14|0|9|14|4|0|0|9|14|4|0|140|14|80|8|2844|13400|243|2851|25325|50650|10033|16722|25|37|3|4
20260201|49QGF-130-99-50|7340074|1|4300800|8484|303|2424|14|24|762.11|46|1637.52|45|6203.85|39|1362|-10955|912|-12950.4|1425|114|114|114|114|0|0|114|8|0|0|0|114|8|0|1710|114|1020|68|44382|8204|575|3281|15903|31806|3747|6245|1|34|10|1
20260201|49QGF-131-99-50|7340074|4|4169932.8|546212|14374|172488|2018|2012|772.27|80|1248.63|22|3628.8|40|2038|-16286|697|-19992|1037|170|170|170|170|0|24|170|13|0|0|24|170|13|0|2380|170|1428|102|41904|41912|220|3141|88493|176986|19042|31737|2|20|5|1
20260201|49QGF-132-99-50|7340074|16|4300800|9340|467|5137|15|23|1101.01|35|970.48|29|2904.48|56|2107|-14942|1883.2|-18814.4|1443.2|176|176|176|176|0|0|176|15|0|0|0|176|15|0|2640|176|1590|106|4654|108696|1040|1157|72012|144024|20078|33464|8|21|1|4
20260201|49QGF-133-99-50|7340074|20|2613043.2|282295|6565|78780|1465|1116|1519.07|76|907.22|3|6299.74|74|1134|-8730|-38|-10155.5|-19|95|95|95|95|0|27|95|29|0|0|27|95|29|0|1235|95|741|57|6187|58075|1641|3462|24038|48076|7041|11735|3|12|4|2
20260201|49QGF-134-99-50|7340074|16|4300800|412160|7360|88320|2076|1987|2242.82|36|1515.04|64|3604.23|13|1815|-14904|-437.9|-17440.5|-770.1|151|151|151|151|0|62|151|2|0|0|62|151|2|0|1812|151|1092|91|17766|23736|674|1591|33744|67487|9050|15083|5|29|9|3
20260201|49QGF-135-99-50|7340081|20|2552115.2|294177|7543|60344|205|1056|623.47|17|98.2|1|4750.6|51|743|-6684|359.6|-7892.6|186|62|62|62|62|26|5|62|5|10|31|5|62|5|13|868|62|518|37|45850|63531|958|2048|18968|37935|6638|11064|13|25|6|5
20260201|49QGF-136-99-50|7340081|23|4300800|943650|12582|125820|3913|3649|2352.34|78|464.08|58|292.94|79|1748|-14147|-1051.2|-16848.4|-321.2|146|146|146|146|0|75|146|3|0|0|75|146|3|0|1606|146|968|88|22320|19162|407|1453|15215|30430|7908|13180|2|16|4|4
20260201|49QGF-43-100-50|7340069|6|4164096|15846|417|3753|34|54|158.13|12|594.69|16|1422.3|77|740|-5828|297.6|-7223|80.6|62|62|62|62|0|13|62|4|0|0|13|62|4|0|806|62|481|37|26680|74825|1719|2774|64700|129399|11233|18722|30|11|8|3
20260201|49QGF-44-100-50|7340069|7|3487948.8|234696|8382|92202|378|671|1649.09|13|644.75|74|954.4|34|2267|-18692|1682.1|-21432.6|1228.5|189|189|189|189|0|2|189|4|0|0|2|189|4|0|2835|189|1695|113|34528|16212|435|949|57992|115983|8821|14701|8|9|5|4
20260201|49QGF-45-100-50|7340078|5|3294822.4|21712|944|7552|23|57|1079.87|4|1634.49|55|1677.17|50|1643|-13289|1589.2|-15837.2|1630.3|137|137|137|137|0|0|137|17|0|0|0|137|17|0|2055|137|1230|82|21996|23632|488|1046|8668|17336|2009|3348|2|23|2|5
20260201|49QGF-46-100-50|7340078|13|4300800|33200|1660|16600|50|83|321.65|67|450.51|12|4649.63|22|1285|-10026|1112.8|-12080.3|1305.4|107|107|107|107|0|0|107|16|0|0|0|107|16|0|1605|107|960|64|26754|110936|1186|303|7193|14385|8631|14385|10|12|0|4
20260201|49QGF-47-100-50|7340078|20|3556249.6|200515|5729|63019|189|630|176.39|77|740.08|54|7190.72|28|1329|-11511|1143.3|-13597.5|1243.2|111|111|111|111|0|0|111|19|0|0|0|111|19|0|1665|111|1005|67|24180|22456|1356|333|45684|91367|15469|25781|12|21|9|3
20260201|49QGF-48-100-50|7340078|7|4300800|368750|14750|147500|443|1033|1863.58|52|241.53|21|6507.69|1|1395|-11310|1136.8|-13131.2|765.6|116|116|116|116|0|3|116|21|0|0|3|116|21|0|1740|116|1050|70|6630|109900|1547|711|20366|40731|18823|31371|23|0|7|1
20260201|49QGF-49-100-50|7340078|3|2434457.6|394260|13142|157704|836|1183|1699.62|57|465.09|72|7268.48|64|146|-1182|56.4|-1425.6|105.6|12|12|12|12|0|1|12|0|0|0|1|12|0|0|168|12|98|7|48550|88857|612|2581|38206|76412|10665|17775|24|23|6|6
20260201|49QGF-50-100-50|7340079|3|4300800|75000|1875|15000|108|225|2218.91|52|1873.24|14|4379.59|34|1605|-13119|1165.8|-15584.2|1072|134|134|134|134|0|0|134|18|0|0|0|134|18|0|2010|134|1200|80|15600|79352|531|2268|108485|216970|14896|24827|22|37|5|3
20260201|49QGF-51-100-50|7340079|9|4300800|140728|2872|22976|200|488|233.04|78|1495.73|17|3786.75|11|1438|-12876|1104|-15048|1044|120|120|120|120|52|11|120|13|21|62|11|120|13|26|1680|120|1008|72|12050|103356|587|1316|79607|159213|10984|18307|23|35|0|2
20260201|49QGF-52-100-50|7340079|3|3589017.6|64467|1131|12441|246|215|2073.39|66|1204.62|3|6240.62|39|1967|-15400|967.6|-18351.6|606.8|164|164|164|164|0|1|164|11|0|0|1|164|11|0|2460|164|1470|98|33696|102340|659|2594|13125|26250|1609|2682|8|27|6|1
20260201|49QGF-53-100-50|7340079|1|4300800|434376|8044|80440|1263|1367|1358.1|73|1126.41|60|5499.55|22|628|-4524|587.6|-5704.4|962|52|52|52|52|0|0|52|8|0|0|0|52|8|0|780|52|465|31|22490|7588|900|2036|45449|90898|5851|9751|11|17|3|2
20260201|49QGF-54-100-50|7340079|15|4300800|496674|12114|109026|1068|1454|1319.68|48|836.14|52|4410.35|75|414|-3178|371|-4004|322|35|35|35|35|0|0|35|2|0|0|0|35|2|0|525|35|315|21|23764|14504|1079|1488|171385|342770|21839|36399|22|39|7|1
20260201|49QGF-55-100-50|7340079|2|4300800|173852|3548|35480|468|639|272.99|36|927.58|42|6007.19|65|1744|-14021|1305|-16892.5|1827|145|145|145|145|0|0|145|16|0|0|0|145|16|0|2175|145|1305|87|6474|97328|893|3842|25434|50868|2810|4683|13|4|1|6
20260201|49QGF-56-100-50|7340079|9|4300800|701040|14605|146050|1636|2191|2044.61|49|375|6|1076.61|26|2132|-16643|1602|-20683.6|2456.4|178|178|178|178|0|0|178|18|0|0|0|178|18|0|2670|178|1605|107|33826|99176|689|714|56363|112725|6566|10943|11|12|10|4
20260201|49QGF-57-100-50|7340079|24|3366297.6|507276|8052|72468|1797|1449|1029.04|34|1732.31|35|3674.11|12|1096|-8581|473.2|-9891.7|109.2|91|91|91|91|0|14|91|3|0|0|14|91|3|0|1274|91|770|55|21480|74542|1268|2716|53838|107675|5387|8979|19|2|1|0
20260201|49QGF-58-100-50|7340079|11|2290790.4|224030|2605|31260|466|782|2264.4|49|430.46|14|7946.76|22|2378|-21523|970.2|-24948|831.6|198|198|198|198|103|29|198|2|41|124|29|198|2|52|2772|198|1666|119|4752|75478|990|1115|53957|107913|7715|12858|8|17|9|3
20260201|49QGF-59-100-50|7340079|21|4300800|609120|12690|126900|1599|1904|1435.06|56|272.48|27|5279.27|17|2171|-16905|868.8|-19566.1|452.5|181|181|181|181|0|19|181|18|0|0|19|181|18|0|2534|181|1526|109|26100|75087|1650|1347|46888|93776|8055|13425|4|34|1|3
20260201|49QGF-60-100-50|7340079|16|4049100.8|119484|3319|29871|173|365|1652.3|4|120.97|42|3627.8|60|2400|-20100|1440|-24160|1000|200|200|200|200|0|7|200|4|0|0|7|200|4|0|3000|200|1800|120|43394|29736|1626|367|82223|164445|12325|20542|30|4|2|3
20260201|49QGF-61-100-50|7340080|24|4297625.6|212450|8498|84980|255|595|1273.46|43|981.53|29|1530.9|6|568|-4592|676.8|-5640|554.6|47|47|47|47|0|0|47|4|0|0|0|47|4|0|705|47|420|28|20358|52948|1727|1978|96578|193156|16913|28189|3|13|7|6
20260201|49QGF-62-100-50|7340080|6|2073292.8|366129|7179|86148|818|1436|2216.18|9|1277.13|44|6917.25|62|1274|-11024|243.8|-12741.2|349.8|106|106|106|106|1|30|106|11|0|1|30|106|11|1|1378|106|832|64|15136|46560|1623|2019|20342|40683|8555|14258|9|8|6|4
20260201|49QGF-63-100-50|7340080|22|3758796.8|352947|7203|86436|1124|1225|1873.6|58|285.92|1|8197.11|64|2254|-18950|357.2|-21657.6|695.6|188|188|188|188|0|45|188|8|0|0|45|188|8|0|2444|188|1469|113|19987|70500|1659|1303|10448|20896|2922|4870|17|17|2|6
20260201|49QGF-64-100-50|7340080|12|4260966.4|286064|7528|67752|244|979|919.08|56|1260.24|44|5440.21|53|834|-7315|399|-8869|224|70|70|70|70|7|7|70|2|3|8|7|70|2|4|980|70|588|42|15775|26487|1579|1615|10399|20797|4061|6768|20|2|5|0
20260201|49QGF-65-100-50|7340080|23|4300800|169920|8496|76464|229|425|838.18|48|103.51|4|992.09|50|1473|-11611|1316.1|-14194.2|2226.3|123|123|123|123|0|0|123|0|0|0|0|123|0|0|1845|123|1110|74|19630|11732|1633|1443|22369|44738|12493|20822|29|1|8|2
20260201|49QGF-66-100-50|7340080|9|3662950.4|107560|5378|53780|161|269|1824.38|44|685.44|52|310.02|41|2317|-16231|2123|-19801.8|2065.1|193|193|193|193|0|0|193|0|0|0|0|193|0|0|2895|193|1740|116|35360|71372|1105|2229|48537|97073|10478|17463|23|4|4|1
20260201|49QGF-67-100-50|7340080|17|2827878.4|134850|4495|35960|108|405|509.85|39|1179.7|53|1424.49|1|732|-6198|585.6|-7234.6|854|61|61|61|61|0|0|61|8|0|0|0|61|8|0|915|61|555|37|49166|67424|390|1761|26843|53686|11683|19472|16|38|3|4
20260201|49QGF-68-100-50|7340080|16|2719436.8|358722|13797|151767|455|1104|882|33|794.92|59|8269.93|75|391|-3264|217.8|-3795|270.6|33|33|33|33|0|3|33|2|0|0|3|33|2|0|462|33|280|20|45175|59130|706|393|89900|179799|22121|36868|27|9|2|3
20260201|49QGF-69-100-50|7340080|22|2595840|234004|6158|49264|399|862|1165.96|2|1550.95|59|4256.55|45|904|-7350|232.5|-8872.5|292.5|75|75|75|75|0|13|75|4|0|0|13|75|4|0|1050|75|630|45|32928|13468|869|3129|22541|45081|9364|15607|14|18|10|1
20260201|49QGF-70-100-50|7340080|6|3024691.2|505856|13312|106496|948|1864|1771.52|14|1111.33|68|2798.07|34|1265|-10689|346.5|-13020|798|105|105|105|105|6|20|105|10|2|7|20|105|10|3|1365|105|819|63|27192|33514|478|1147|88078|176156|18645|31075|20|28|9|1
20260201|49QGF-71-100-50|7340080|15|3223552|11792|536|6432|19|32|1404.37|65|1269.55|72|7175.87|51|899|-7200|465|-8400|420|75|75|75|75|0|3|75|11|0|0|3|75|11|0|1125|75|675|45|30725|65448|1352|1157|981|1961|1177|1961|10|38|8|4
20260201|49QGF-72-100-50|7340080|4|4300800|146278|6649|73139|219|399|2181.05|77|496.02|48|8003.97|60|362|-2874|438|-3411|495|30|30|30|30|0|0|30|2|0|0|0|30|2|0|450|30|270|18|20384|75824|1282|2675|9203|18405|3697|6161|5|17|2|6
20260201|49QGF-73-100-50|7340072|10|1921228.8|248880|3111|37332|814|684|748.16|77|1318.14|26|1454.98|58|104|-890|107.1|-1093.5|164.7|9|9|9|9|0|0|9|1|0|0|0|9|1|0|135|9|75|5|21580|21644|1928|3076|118905|237809|12192|20320|1|23|5|6
20260201|49QGF-74-100-50|7340072|17|2127974.4|24236|292|2628|63|96|1917.17|17|240.31|7|5705.24|12|2331|-20700|1668.4|-24133.6|1629.6|194|194|194|194|79|0|194|12|32|95|0|194|12|40|2910|194|1740|116|30628|93184|1854|3979|136849|273697|21298|35496|6|35|9|5
20260201|49QGF-75-100-50|7340072|12|2308198.4|170526|1758|17580|387|563|2082.2|20|88.92|59|2206.93|56|1086|-9864|700.7|-11375|509.6|91|91|91|91|35|0|91|8|14|42|0|91|8|18|1365|91|825|55|21398|40068|319|3432|15575|31149|1984|3306|20|26|0|1
20260201|49QGF-76-100-50|7340072|5|3033600|778800|10384|83072|1645|2700|1118.96|36|989.5|48|3830.24|35|440|-3848|233.1|-4491.8|229.4|37|37|37|37|0|7|37|4|0|0|7|37|4|0|518|37|308|22|47280|9152|524|2518|92461|184922|8366|13943|1|21|5|4
20260201|49QGF-77-100-50|7340072|9|2185420.8|590325|6945|55560|1772|1736|1892.23|10|91.99|58|6114.54|26|197|-1443|92.8|-1721.6|40|16|16|16|16|0|2|16|3|0|0|2|16|3|0|224|16|140|10|8160|81016|1982|1290|3688|7375|481|802|3|27|4|2
20260201|49QGF-78-100-50|7340072|2|1308569.6|527076|5324|53240|1299|1810|437.29|47|705.33|76|2678.42|77|612|-5411|453.9|-6227.1|265.2|51|51|51|51|21|0|51|3|8|25|0|51|3|11|765|51|465|31|48724|20944|1466|2238|69442|138884|6586|10976|25|26|8|2
20260201|49QGF-79-100-50|7340072|12|1948774.4|337195|3967|47604|695|952|1070.67|66|1653.37|5|2692.22|27|382|-3309|288|-4070.4|291.2|32|32|32|32|2|0|32|4|1|2|0|32|4|1|480|32|285|19|34684|46536|1411|2971|74580|149160|7295|12158|12|23|8|6
20260201|49QGF-80-100-50|7340072|14|4300800|352184|6289|69179|1010|1006|142.01|11|871.6|38|8296.92|65|1795|-12735|1275|-16260|1515|150|150|150|150|0|0|150|7|0|0|0|150|7|0|2250|150|1350|90|35906|62664|1837|2598|15795|31590|2308|3847|19|16|7|4
20260201|49QGF-81-100-50|7340076|9|4300800|225820|11291|90328|271|565|304.47|70|1306.48|71|672.94|40|1765|-13156|1161.3|-16581.6|1367.1|147|147|147|147|0|0|147|14|0|0|0|147|14|0|2205|147|1320|88|29562|21980|1028|3585|72997|145993|22222|37037|8|9|8|6
